opearator,operatorcode,flightNo,source,depttime,dest,arrivaltime,days,stop
SpiceJet, SPJ,SG  455,MUMBAI,1550,GOA,1705,1234567,0
SpiceJet, SPJ,SG  488,MUMBAI,1130,GOA,1245,1234567,0
SpiceJet, SPJ,SG  154,MUMBAI,2130,DELHI,2340,1234567,0
SpiceJet, SPJ,SG  158,MUMBAI,1830,DELHI,2040,1234567,0
SpiceJet, SPJ,SG  152,MUMBAI,725,DELHI,935,1234567,0
SpiceJet, SPJ,SG  160,MUMBAI,600,DELHI,805,1234567,0
SpiceJet, SPJ,SG  163,MUMBAI,1615,COCHIN,1815,1234567,0
SpiceJet, SPJ,SG  157,MUMBAI,920,COCHIN,1115,1234567,0
SpiceJet, SPJ,SG  613,MUMBAI,2215,CHENNAI(MADRAS),10,1234567,0
SpiceJet, SPJ,SG  611,MUMBAI,720,CHENNAI(MADRAS),920,1234567,0
SpiceJet, SPJ,SG  2647,MUMBAI,1335,BELGAUM,1620,1234567,0
SpiceJet, SPJ,SG  415,MUMBAI,1805,BANGALORE,1945,1234567,0
SpiceJet, SPJ,SG  435,MUMBAI,810,BANGALORE,950,1234567,0
SpiceJet, SPJ,SG  438,MUMBAI,1010,AMRITSAR,1230,1234567,0
SpiceJet, SPJ,SG  637,MUMBAI,2235,AHMEDABAD,2335,1234567,0
SpiceJet, SPJ,SG  635,MUMBAI,1235,AHMEDABAD,1345,1234567,0
SpiceJet, SPJ,SG  152,MUMBAI,725,AGARTALA,1405,1234567,2
SpiceJet, SPJ,SG  480,MANGALORE,1410,MUMBAI  (BOMBAY),1535,1234567,0
SpiceJet, SPJ,SG  1036,MANGALORE,1940,HYDERABAD,2220,1234567,1
SpiceJet, SPJ,SG  1027,MANGALORE,905,BELGAUM,1145,1234567,1
SpiceJet, SPJ,SG  1036,MANGALORE,1940,BANGALORE,2040,1234567,0
SpiceJet, SPJ,SG  1027,MANGALORE,905,BANGALORE,1010,1234567,0
SpiceJet, SPJ,SG  612,MADURAI,1905,MUMBAI  (BOMBAY),2225,1234567,1
SpiceJet, SPJ,SG  1314,MADURAI,1645,HYDERABAD,1840,124567,0
SpiceJet, SPJ,SG  1314,MADURAI,1610,HYDERABAD,1800,3,0
SpiceJet, SPJ,SG  104,MADURAI,1120,DELHI,1535,1234567,1
SpiceJet, SPJ,SG  612,MADURAI,1905,CHENNAI(MADRAS),2005,1234567,0
SpiceJet, SPJ,SG  104,MADURAI,1120,CHENNAI(MADRAS),1225,1234567,0
SpiceJet, SPJ,SG  3072,MADURAI,745,CHENNAI(MADRAS),900,1234567,0
SpiceJet, SPJ,SG  251,KOLKATA,1155,PORT  BLAIR,1405,1234567,0
SpiceJet, SPJ,SG  488,KOLKATA,755,MUMBAI  (BOMBAY),1045,1234567,0
SpiceJet, SPJ,SG  673,KOLKATA,2155,HYDERABAD,2350,134567,0
SpiceJet, SPJ,SG  657,KOLKATA,1330,GUWAHATI,1435,1234567,0
SpiceJet, SPJ,SG  488,KOLKATA,755,GOA,1245,1234567,1
SpiceJet, SPJ,SG  264,KOLKATA,2030,DELHI,2235,1234567,0
SpiceJet, SPJ,SG  254,KOLKATA,1725,DELHI,1935,1234567,0
SpiceJet, SPJ,SG  242,KOLKATA,750,DELHI,1015,1234567,0
SpiceJet, SPJ,SG  626,KOLKATA,1625,CHENNAI(MADRAS),1845,1234567,0
SpiceJet, SPJ,SG  277,KOLKATA,1150,CHENNAI(MADRAS),1400,1234567,0
SpiceJet, SPJ,SG  658,KOLKATA,1705,BANGALORE,1925,1234567,0
SpiceJet, SPJ,SG  249,KOLKATA,1445,BANGALORE,1715,6,0
SpiceJet, SPJ,SG  514,KOLKATA,655,BANGALORE,920,1234567,0
SpiceJet, SPJ,SG  623,KOLKATA,1305,BAGDOGRA,1415,1234567,0
SpiceJet, SPJ,SG  278,KOLKATA,1735,AGARTALA,1830,1234567,0
SpiceJet, SPJ,SG  263,KOLKATA,845,AGARTALA,950,1234567,0
SpiceJet, SPJ,SG  211,JAMMU,1200,SRINAGAR,1250,7,0
SpiceJet, SPJ,SG  212,JAMMU,1200,SRINAGAR,1250,6,0
SpiceJet, SPJ,SG  160,JAMMU,1035,SRINAGAR,1115,1234567,0
SpiceJet, SPJ,SG  161,JAMMU,1315,MUMBAI  (BOMBAY),1745,1234567,1
SpiceJet, SPJ,SG  212,JAMMU,1450,DELHI,1705,7,0
SpiceJet, SPJ,SG  161,JAMMU,1315,DELHI,1440,1234567,0
SpiceJet, SPJ,SG  212,JAMMU,1200,DELHI,1510,6,1
SpiceJet, SPJ,SG  2623,JAIPUR,830,UDAIPUR,925,1234567,0
SpiceJet, SPJ,SG  2628,JAIPUR,1635,DELHI,1725,1234567,0
SpiceJet, SPJ,SG  2730,JAIPUR,1540,DELHI,1635,1234567,0
SpiceJet, SPJ,SG  2624,JAIPUR,1105,DELHI,1205,1234567,0
SpiceJet, SPJ,SG  2647,JABALPUR,1220,MUMBAI  (BOMBAY),1305,1234567,0
SpiceJet, SPJ,SG  2642,JABALPUR,1610,DELHI,1800,1234567,0
SpiceJet, SPJ,SG  2647,JABALPUR,1220,BELGAUM,1620,1234567,1
SpiceJet, SPJ,SG  467,HYDERABAD,1805,VIZAG,1915,1234567,0
SpiceJet, SPJ,SG  421,HYDERABAD,710,VIZAG,830,1234567,0
SpiceJet, SPJ,SG  1007,HYDERABAD,1645,VIJAYAWADA,1740,1234567,0
SpiceJet, SPJ,SG  1001,HYDERABAD,805,VIJAYAWADA,855,1234567,0
SpiceJet, SPJ,SG  706,HYDERABAD,1710,VARANASI,1850,1234567,0
SpiceJet, SPJ,SG  704,HYDERABAD,525,VARANASI,920,1234567,1
SpiceJet, SPJ,SG  1047,HYDERABAD,1900,TIRUPATHI,2010,6,0
SpiceJet, SPJ,SG  1016,HYDERABAD,1750,TIRUPATHI,1855,123457,0
SpiceJet, SPJ,SG  1043,HYDERABAD,1245,TIRUPATHI,1355,124567,0
SpiceJet, SPJ,SG  1041,HYDERABAD,655,TIRUPATHI,810,124567,0
SpiceJet, SPJ,SG  1041,HYDERABAD,600,TIRUPATHI,710,3,0
SpiceJet, SPJ,SG  1061,HYDERABAD,955,RAJAHMUNDRY,1055,1234567,0
SpiceJet, SPJ,SG  1015,HYDERABAD,1045,PUNE,1205,123457,0
SpiceJet, SPJ,SG  468,HYDERABAD,2140,MUMBAI  (BOMBAY),2300,1234567,0
SpiceJet, SPJ,SG  422,HYDERABAD,1035,MUMBAI  (BOMBAY),1150,1234567,0
SpiceJet, SPJ,SG  704,HYDERABAD,525,MUMBAI  (BOMBAY),640,1234567,0
SpiceJet, SPJ,SG  1035,HYDERABAD,605,MANGALORE,845,1234567,1
SpiceJet, SPJ,SG  1042,HYDERABAD,955,MADURAI,1145,124567,0
SpiceJet, SPJ,SG  1042,HYDERABAD,900,MADURAI,1055,3,0
SpiceJet, SPJ,SG  674,HYDERABAD,20,KOLKATA,220,134567,0
SpiceJet, SPJ,SG  3603,HYDERABAD,1520,GOA,1645,1234567,0
SpiceJet, SPJ,SG  1015,HYDERABAD,1045,GOA,1335,123457,1
SpiceJet, SPJ,SG  126,HYDERABAD,2130,DELHI,2340,1234567,0
SpiceJet, SPJ,SG  124,HYDERABAD,840,DELHI,1050,1234567,0
SpiceJet, SPJ,SG  124,HYDERABAD,840,DEHRADUN,1225,1234567,1
SpiceJet, SPJ,SG  1008,HYDERABAD,1915,COIMBATORE,2050,1234567,0
SpiceJet, SPJ,SG  1009,HYDERABAD,1020,COIMBATORE,1155,134567,0
SpiceJet, SPJ,SG  1069,HYDERABAD,555,COIMBATORE,730,1234567,0
SpiceJet, SPJ,SG  1067,HYDERABAD,1900,COCHIN,2050,123457,0
SpiceJet, SPJ,SG  511,HYDERABAD,1010,COCHIN,1145,1234567,0
SpiceJet, SPJ,SG  3708,HYDERABAD,2155,CHENNAI(MADRAS),2320,6,0
SpiceJet, SPJ,SG  3708,HYDERABAD,2100,CHENNAI(MADRAS),2225,123457,0
SpiceJet, SPJ,SG  1033,HYDERABAD,1600,CHENNAI(MADRAS),1840,1234567,1
SpiceJet, SPJ,SG  3714,HYDERABAD,920,CHENNAI(MADRAS),1040,134567,0
SpiceJet, SPJ,SG  3706,HYDERABAD,555,CHENNAI(MADRAS),720,1234567,0
SpiceJet, SPJ,SG  1033,HYDERABAD,1600,BANGALORE,1715,1234567,0
SpiceJet, SPJ,SG  705,HYDERABAD,1245,BANGALORE,1350,134567,0
SpiceJet, SPJ,SG  1035,HYDERABAD,605,BANGALORE,725,1234567,0
SpiceJet, SPJ,SG  512,HYDERABAD,1825,AHMEDABAD,2005,134567,0
SpiceJet, SPJ,SG  512,HYDERABAD,1540,AHMEDABAD,1720,2,0
SpiceJet, SPJ,SG  169,GUWAHATI,1600,MUMBAI  (BOMBAY),2205,1234567,1
SpiceJet, SPJ,SG  658,GUWAHATI,1510,KOLKATA,1630,1234567,0
SpiceJet, SPJ,SG  169,GUWAHATI,1600,DELHI,1845,1234567,0
SpiceJet, SPJ,SG  658,GUWAHATI,1510,BANGALORE,1925,1234567,1
SpiceJet, SPJ,SG  152,GUWAHATI,1315,AGARTALA,1405,1234567,0
SpiceJet, SPJ,SG  1016,GOA,1400,TIRUPATHI,1855,123457,2
SpiceJet, SPJ,SG  1016,GOA,1400,PUNE,1520,123457,0
SpiceJet, SPJ,SG  487,GOA,1735,MUMBAI  (BOMBAY),1835,1234567,0
SpiceJet, SPJ,SG  454,GOA,1315,MUMBAI  (BOMBAY),1425,1234567,0
SpiceJet, SPJ,SG  487,GOA,1735,KOLKATA,2210,1234567,1
SpiceJet, SPJ,SG  1016,GOA,1400,HYDERABAD,1720,123457,1
SpiceJet, SPJ,SG  3604,GOA,1315,HYDERABAD,1440,1234567,0
SpiceJet, SPJ,SG  174,GOA,1900,DELHI,2135,12346,0
SpiceJet, SPJ,SG  174,GOA,1515,DELHI,1750,57,0
SpiceJet, SPJ,SG  172,GOA,1335,DELHI,1555,1234567,0
SpiceJet, SPJ,SG  3106,GOA,1705,CHENNAI(MADRAS),1850,1234567,0
SpiceJet, SPJ,SG  522,GOA,1730,AHMEDABAD,1900,1234567,0
SpiceJet, SPJ,SG  2194,DHARAMSHALA,1435,DELHI,1600,234567,0
SpiceJet, SPJ,SG  2192,DHARAMSHALA,1320,DELHI,1445,1234567,0
SpiceJet, SPJ,SG  873,DELHI,725,VIZAG,1145,134567,1
SpiceJet, SPJ,SG  279,DELHI,1815,VARANASI,1940,1234567,0
SpiceJet, SPJ,SG  2173,DELHI,725,VARANASI,905,1234567,0
SpiceJet, SPJ,SG  2637,DELHI,1830,UDAIPUR,1950,1234567,0
SpiceJet, SPJ,SG  2737,DELHI,1810,UDAIPUR,1925,1234567,0
SpiceJet, SPJ,SG  2623,DELHI,720,UDAIPUR,925,1234567,1
SpiceJet, SPJ,SG  130,DELHI,1245,SRINAGAR,1520,123456,1
SpiceJet, SPJ,SG  211,DELHI,1100,SRINAGAR,1250,7,1
SpiceJet, SPJ,SG  182,DELHI,1040,SRINAGAR,1205,1234567,0
SpiceJet, SPJ,SG  160,DELHI,845,SRINAGAR,1115,1234567,1
SpiceJet, SPJ,SG  211,DELHI,840,SRINAGAR,1000,6,0
SpiceJet, SPJ,SG  215,DELHI,755,SRINAGAR,915,57,0
SpiceJet, SPJ,SG  188,DELHI,1710,PUNE,1905,1234567,0
SpiceJet, SPJ,SG  185,DELHI,835,PUNE,1045,123457,0
SpiceJet, SPJ,SG  251,DELHI,915,PORT  BLAIR,1405,1234567,1
SpiceJet, SPJ,SG  159,DELHI,2130,MUMBAI  (BOMBAY),2325,1234567,0
SpiceJet, SPJ,SG  169,DELHI,1940,MUMBAI  (BOMBAY),2205,1234567,0
SpiceJet, SPJ,SG  161,DELHI,1540,MUMBAI  (BOMBAY),1745,1234567,0
SpiceJet, SPJ,SG  157,DELHI,635,MUMBAI  (BOMBAY),845,1234567,0
SpiceJet, SPJ,SG  103,DELHI,1420,MADURAI,1835,1234567,1
SpiceJet, SPJ,SG  253,DELHI,1950,KOLKATA,2150,2,0
SpiceJet, SPJ,SG  253,DELHI,1920,KOLKATA,2125,134567,0
SpiceJet, SPJ,SG  251,DELHI,915,KOLKATA,1125,1234567,0
SpiceJet, SPJ,SG  263,DELHI,555,KOLKATA,805,1234567,0
SpiceJet, SPJ,SG  211,DELHI,1100,JAMMU,1130,7,0
SpiceJet, SPJ,SG  160,DELHI,845,JAMMU,1005,1234567,0
SpiceJet, SPJ,SG  211,DELHI,840,JAMMU,1130,6,1
SpiceJet, SPJ,SG  2627,DELHI,1515,JAIPUR,1615,1234567,0
SpiceJet, SPJ,SG  2729,DELHI,1440,JAIPUR,1520,1234567,0
SpiceJet, SPJ,SG  2623,DELHI,720,JAIPUR,810,1234567,0
SpiceJet, SPJ,SG  2641,DELHI,1015,JABALPUR,1200,1234567,0
SpiceJet, SPJ,SG  125,DELHI,1850,HYDERABAD,2100,1234567,0
SpiceJet, SPJ,SG  123,DELHI,600,HYDERABAD,810,1234567,0
SpiceJet, SPJ,SG  152,DELHI,1020,GUWAHATI,1245,1234567,0
SpiceJet, SPJ,SG  173,DELHI,1600,GOA,1830,12346,0
SpiceJet, SPJ,SG  173,DELHI,1205,GOA,1445,57,0
SpiceJet, SPJ,SG  171,DELHI,1035,GOA,1305,1234567,0
SpiceJet, SPJ,SG  2193,DELHI,1250,DHARAMSHALA,1415,234567,0
SpiceJet, SPJ,SG  2191,DELHI,1135,DHARAMSHALA,1300,1234567,0
SpiceJet, SPJ,SG  327,DELHI,1515,DEHRADUN,1605,1234567,0
SpiceJet, SPJ,SG  124,DELHI,1125,DEHRADUN,1225,1234567,0
SpiceJet, SPJ,SG  2941,DELHI,740,DEHRADUN,840,1234567,0
SpiceJet, SPJ,SG  567,DELHI,1735,COCHIN,2045,1234567,0
SpiceJet, SPJ,SG  185,DELHI,835,COCHIN,1305,123457,1
SpiceJet, SPJ,SG  561,DELHI,730,COCHIN,1040,134567,0
SpiceJet, SPJ,SG  561,DELHI,640,COCHIN,955,2,0
SpiceJet, SPJ,SG  157,DELHI,635,COCHIN,1115,1234567,1
SpiceJet, SPJ,SG  109,DELHI,2120,CHENNAI(MADRAS),10,2,0
SpiceJet, SPJ,SG  109,DELHI,1800,CHENNAI(MADRAS),2050,134567,0
SpiceJet, SPJ,SG  103,DELHI,1420,CHENNAI(MADRAS),1700,1234567,0
SpiceJet, SPJ,SG  107,DELHI,655,CHENNAI(MADRAS),945,1234567,0
SpiceJet, SPJ,SG  2417,DELHI,1755,CHANDIGARH,1900,123456,0
SpiceJet, SPJ,SG  130,DELHI,1245,CHANDIGARH,1335,123456,0
SpiceJet, SPJ,SG  2413,DELHI,725,CHANDIGARH,820,1234567,0
SpiceJet, SPJ,SG  143,DELHI,2020,BANGALORE,2255,1234567,0
SpiceJet, SPJ,SG  197,DELHI,1645,BANGALORE,1930,1234567,0
SpiceJet, SPJ,SG  873,DELHI,725,BANGALORE,1100,134567,0
SpiceJet, SPJ,SG  191,DELHI,610,BANGALORE,845,1234567,0
SpiceJet, SPJ,SG  149,DELHI,100,BANGALORE,340,1467,0
SpiceJet, SPJ,SG  675,DELHI,1305,BAGDOGRA,1515,1234567,0
SpiceJet, SPJ,SG  2515,DELHI,1630,AMRITSAR,1745,1234567,0
SpiceJet, SPJ,SG  2831,DELHI,1120,AMRITSAR,1220,1234567,0
SpiceJet, SPJ,SG  193,DELHI,1855,AHMEDABAD,2025,1234567,0
SpiceJet, SPJ,SG  195,DELHI,545,AHMEDABAD,720,1234567,0
SpiceJet, SPJ,SG  152,DELHI,1020,AGARTALA,1405,1234567,1
SpiceJet, SPJ,SG  263,DELHI,555,AGARTALA,950,1234567,1
SpiceJet, SPJ,SG  103,DEHRADUN,1255,MADURAI,1835,1234567,2
SpiceJet, SPJ,SG  328,DEHRADUN,1635,DELHI,1725,1234567,0
SpiceJet, SPJ,SG  103,DEHRADUN,1255,DELHI,1340,1234567,0
SpiceJet, SPJ,SG  2942,DEHRADUN,900,DELHI,1000,1234567,0
SpiceJet, SPJ,SG  103,DEHRADUN,1255,CHENNAI(MADRAS),1700,1234567,1
SpiceJet, SPJ,SG  1060,COIMBATORE,2110,HYDERABAD,2250,1234567,0
SpiceJet, SPJ,SG  1007,COIMBATORE,1430,HYDERABAD,1620,134567,0
SpiceJet, SPJ,SG  1070,COIMBATORE,750,HYDERABAD,935,1234567,0
SpiceJet, SPJ,SG  3024,COIMBATORE,2115,CHENNAI(MADRAS),2215,1234567,0
SpiceJet, SPJ,SG  502,COIMBATORE,1110,CHENNAI(MADRAS),1215,1234567,0
SpiceJet, SPJ,SG  1078,COIMBATORE,1215,BANGALORE,1305,134567,0
SpiceJet, SPJ,SG  502,COIMBATORE,1110,AHMEDABAD,1455,1234567,1
SpiceJet, SPJ,SG  184,COCHIN,1345,PUNE,1530,123457,0
SpiceJet, SPJ,SG  608,COCHIN,1020,PORT  BLAIR,1420,1234567,1
SpiceJet, SPJ,SG  154,COCHIN,1855,MUMBAI  (BOMBAY),2055,1234567,0
SpiceJet, SPJ,SG  164,COCHIN,1155,MUMBAI  (BOMBAY),1355,234567,0
SpiceJet, SPJ,SG  164,COCHIN,1150,MUMBAI  (BOMBAY),1345,1,0
SpiceJet, SPJ,SG  1068,COCHIN,2110,HYDERABAD,2300,123457,0
SpiceJet, SPJ,SG  512,COCHIN,1630,HYDERABAD,1755,134567,0
SpiceJet, SPJ,SG  512,COCHIN,1340,HYDERABAD,1510,2,0
SpiceJet, SPJ,SG  568,COCHIN,2115,DELHI,20,1234567,0
SpiceJet, SPJ,SG  154,COCHIN,1855,DELHI,2340,1234567,1
SpiceJet, SPJ,SG  184,COCHIN,1345,DELHI,1810,123457,1
SpiceJet, SPJ,SG  562,COCHIN,1110,DELHI,1410,1234567,0
SpiceJet, SPJ,SG  3266,COCHIN,2035,CHENNAI(MADRAS),2200,124567,0
SpiceJet, SPJ,SG  3264,COCHIN,1800,CHENNAI(MADRAS),1925,1234567,0
SpiceJet, SPJ,SG  608,COCHIN,1020,CHENNAI(MADRAS),1125,1234567,0
SpiceJet, SPJ,SG  431,COCHIN,1215,BANGALORE,1310,134567,0
SpiceJet, SPJ,SG  512,COCHIN,1630,AHMEDABAD,2005,134567,1
SpiceJet, SPJ,SG  512,COCHIN,1340,AHMEDABAD,1720,2,1
SpiceJet, SPJ,SG  3277,CHENNAI(MADRAS),1905,VIZAG,2040,1234567,0
SpiceJet, SPJ,SG  3309,CHENNAI(MADRAS),1655,VIJAYAWADA,1930,1234567,1
SpiceJet, SPJ,SG  3403,CHENNAI(MADRAS),1205,VIJAYAWADA,1320,1234567,0
SpiceJet, SPJ,SG  3593,CHENNAI(MADRAS),1325,TUTICORIN,1450,1234567,0
SpiceJet, SPJ,SG  3591,CHENNAI(MADRAS),845,TUTICORIN,1005,1234567,0
SpiceJet, SPJ,SG  530,CHENNAI(MADRAS),515,PUNE,650,1234567,0
SpiceJet, SPJ,SG  608,CHENNAI(MADRAS),1205,PORT  BLAIR,1420,1234567,0
SpiceJet, SPJ,SG  612,CHENNAI(MADRAS),2035,MUMBAI  (BOMBAY),2225,1234567,0
SpiceJet, SPJ,SG  614,CHENNAI(MADRAS),550,MUMBAI  (BOMBAY),735,1234567,0
SpiceJet, SPJ,SG  103,CHENNAI(MADRAS),1730,MADURAI,1835,1234567,0
SpiceJet, SPJ,SG  611,CHENNAI(MADRAS),950,MADURAI,1050,1234567,0
SpiceJet, SPJ,SG  3071,CHENNAI(MADRAS),610,MADURAI,725,1234567,0
SpiceJet, SPJ,SG  278,CHENNAI(MADRAS),1445,KOLKATA,1700,1234567,0
SpiceJet, SPJ,SG  623,CHENNAI(MADRAS),1020,KOLKATA,1235,1234567,0
SpiceJet, SPJ,SG  3707,CHENNAI(MADRAS),2150,HYDERABAD,2310,1234567,0
SpiceJet, SPJ,SG  3713,CHENNAI(MADRAS),740,HYDERABAD,900,134567,0
SpiceJet, SPJ,SG  1034,CHENNAI(MADRAS),725,HYDERABAD,955,1234567,1
SpiceJet, SPJ,SG  3705,CHENNAI(MADRAS),625,HYDERABAD,740,1234567,0
SpiceJet, SPJ,SG  3105,CHENNAI(MADRAS),1105,GOA,1255,1234567,0
SpiceJet, SPJ,SG  108,CHENNAI(MADRAS),1925,DELHI,2210,1234567,0
SpiceJet, SPJ,SG  104,CHENNAI(MADRAS),1255,DELHI,1535,1234567,0
SpiceJet, SPJ,SG  102,CHENNAI(MADRAS),700,DELHI,930,1234567,0
SpiceJet, SPJ,SG  3023,CHENNAI(MADRAS),1945,COIMBATORE,2055,1234567,0
SpiceJet, SPJ,SG  501,CHENNAI(MADRAS),930,COIMBATORE,1040,1234567,0
SpiceJet, SPJ,SG  605,CHENNAI(MADRAS),2050,COCHIN,2155,1234567,0
SpiceJet, SPJ,SG  3265,CHENNAI(MADRAS),1850,COCHIN,2010,124567,0
SpiceJet, SPJ,SG  3263,CHENNAI(MADRAS),1000,COCHIN,1120,1234567,0
SpiceJet, SPJ,SG  3251,CHENNAI(MADRAS),705,CALICUT,830,134567,0
SpiceJet, SPJ,SG  3307,CHENNAI(MADRAS),1910,BANGALORE,2005,1234567,0
SpiceJet, SPJ,SG  3309,CHENNAI(MADRAS),1655,BANGALORE,1750,1234567,0
SpiceJet, SPJ,SG  1034,CHENNAI(MADRAS),725,BANGALORE,820,1234567,0
SpiceJet, SPJ,SG  3301,CHENNAI(MADRAS),605,BANGALORE,655,1234567,0
SpiceJet, SPJ,SG  623,CHENNAI(MADRAS),1020,BAGDOGRA,1415,1234567,1
SpiceJet, SPJ,SG  502,CHENNAI(MADRAS),1245,AHMEDABAD,1455,1234567,0
SpiceJet, SPJ,SG  278,CHENNAI(MADRAS),1445,AGARTALA,1830,1234567,1
SpiceJet, SPJ,SG  130,CHANDIGARH,1415,SRINAGAR,1520,123456,0
SpiceJet, SPJ,SG  2418,CHANDIGARH,1920,DELHI,2015,123456,0
SpiceJet, SPJ,SG  127,CHANDIGARH,1740,DELHI,1835,123456,0
SpiceJet, SPJ,SG  2414,CHANDIGARH,840,DELHI,940,1234567,0
SpiceJet, SPJ,SG  3252,CALICUT,1135,CHENNAI(MADRAS),1300,134567,0
SpiceJet, SPJ,SG  3254,CALICUT,850,BANGALORE,950,134567,0
SpiceJet, SPJ,SG  2648,BELGAUM,1205,MUMBAI  (BOMBAY),1315,1234567,0
SpiceJet, SPJ,SG  1028,BELGAUM,1640,MANGALORE,1920,1234567,1
SpiceJet, SPJ,SG  2648,BELGAUM,1205,JABALPUR,1550,1234567,1
SpiceJet, SPJ,SG  1028,BELGAUM,1640,BANGALORE,1755,1234567,0
SpiceJet, SPJ,SG  873,BANGALORE,1140,VIZAG,1145,134567,0
SpiceJet, SPJ,SG  3309,BANGALORE,1810,VIJAYAWADA,1930,1234567,0
SpiceJet, SPJ,SG  3408,BANGALORE,1520,VIJAYAWADA,1640,134567,0
SpiceJet, SPJ,SG  438,BANGALORE,745,SRINAGAR,1400,1234567,2
SpiceJet, SPJ,SG  528,BANGALORE,2105,PUNE,2245,1234567,0
SpiceJet, SPJ,SG  514,BANGALORE,1015,PUNE,1140,123457,0
SpiceJet, SPJ,SG  418,BANGALORE,1955,MUMBAI  (BOMBAY),2210,1234567,0
SpiceJet, SPJ,SG  438,BANGALORE,745,MUMBAI  (BOMBAY),925,1234567,0
SpiceJet, SPJ,SG  1028,BANGALORE,1820,MANGALORE,1920,1234567,0
SpiceJet, SPJ,SG  1035,BANGALORE,745,MANGALORE,845,1234567,0
SpiceJet, SPJ,SG  517,BANGALORE,1810,KOLKATA,2035,1234567,0
SpiceJet, SPJ,SG  248,BANGALORE,1150,KOLKATA,1410,6,0
SpiceJet, SPJ,SG  657,BANGALORE,1040,KOLKATA,1300,1234567,0
SpiceJet, SPJ,SG  1036,BANGALORE,2100,HYDERABAD,2220,1234567,0
SpiceJet, SPJ,SG  706,BANGALORE,1530,HYDERABAD,1630,134567,0
SpiceJet, SPJ,SG  1034,BANGALORE,840,HYDERABAD,955,1234567,0
SpiceJet, SPJ,SG  657,BANGALORE,1040,GUWAHATI,1435,1234567,1
SpiceJet, SPJ,SG  198,BANGALORE,2015,DELHI,2250,1234567,0
SpiceJet, SPJ,SG  874,BANGALORE,1410,DELHI,1645,134567,0
SpiceJet, SPJ,SG  192,BANGALORE,930,DELHI,1220,1234567,0
SpiceJet, SPJ,SG  136,BANGALORE,555,DELHI,830,1234567,0
SpiceJet, SPJ,SG  150,BANGALORE,10,DELHI,240,1467,0
SpiceJet, SPJ,SG  1077,BANGALORE,1325,COIMBATORE,1410,134567,0
SpiceJet, SPJ,SG  432,BANGALORE,1455,COCHIN,1600,134567,0
SpiceJet, SPJ,SG  3310,BANGALORE,2130,CHENNAI(MADRAS),2230,1234567,0
SpiceJet, SPJ,SG  3308,BANGALORE,2025,CHENNAI(MADRAS),2125,1234567,0
SpiceJet, SPJ,SG  1033,BANGALORE,1740,CHENNAI(MADRAS),1840,1234567,0
SpiceJet, SPJ,SG  3302,BANGALORE,720,CHENNAI(MADRAS),825,1234567,0
SpiceJet, SPJ,SG  3253,BANGALORE,1010,CALICUT,1115,134567,0
SpiceJet, SPJ,SG  1027,BANGALORE,1030,BELGAUM,1145,1234567,0
SpiceJet, SPJ,SG  438,BANGALORE,745,AMRITSAR,1230,1234567,1
SpiceJet, SPJ,SG  514,BANGALORE,1015,AHMEDABAD,1330,123457,1
SpiceJet, SPJ,SG  626,BAGDOGRA,1445,KOLKATA,1555,1234567,0
SpiceJet, SPJ,SG  680,BAGDOGRA,1545,DELHI,1810,1234567,0
SpiceJet, SPJ,SG  626,BAGDOGRA,1445,CHENNAI(MADRAS),1845,1234567,1
SpiceJet, SPJ,SG  438,AMRITSAR,1310,SRINAGAR,1400,1234567,0
SpiceJet, SPJ,SG  415,AMRITSAR,1440,MUMBAI  (BOMBAY),1720,1234567,0
SpiceJet, SPJ,SG  2516,AMRITSAR,1815,DELHI,1930,1234567,0
SpiceJet, SPJ,SG  2832,AMRITSAR,1250,DELHI,1350,1234567,0
SpiceJet, SPJ,SG  415,AMRITSAR,1440,BANGALORE,1945,1234567,1
SpiceJet, SPJ,SG  517,AHMEDABAD,1425,PUNE,1540,123457,0
SpiceJet, SPJ,SG  638,AHMEDABAD,1935,MUMBAI  (BOMBAY),2100,1234567,0
SpiceJet, SPJ,SG  636,AHMEDABAD,535,MUMBAI  (BOMBAY),650,1234567,0
SpiceJet, SPJ,SG  511,AHMEDABAD,750,HYDERABAD,940,1234567,0
SpiceJet, SPJ,SG  521,AHMEDABAD,1515,GOA,1700,1234567,0
SpiceJet, SPJ,SG  196,AHMEDABAD,2035,DELHI,2155,134567,0
SpiceJet, SPJ,SG  196,AHMEDABAD,1750,DELHI,1905,2,0
SpiceJet, SPJ,SG  194,AHMEDABAD,630,DELHI,755,1234567,0
SpiceJet, SPJ,SG  501,AHMEDABAD,640,COIMBATORE,1040,1234567,1
SpiceJet, SPJ,SG  511,AHMEDABAD,750,COCHIN,1145,1234567,1
SpiceJet, SPJ,SG  501,AHMEDABAD,640,CHENNAI(MADRAS),900,1234567,0
SpiceJet, SPJ,SG  517,AHMEDABAD,1425,BANGALORE,1735,123457,1
SpiceJet, SPJ,SG  169,AGARTALA,1435,MUMBAI  (BOMBAY),2205,1234567,2
SpiceJet, SPJ,SG  264,AGARTALA,1900,KOLKATA,2000,1234567,0
SpiceJet, SPJ,SG  277,AGARTALA,1020,KOLKATA,1120,1234567,0
SpiceJet, SPJ,SG  169,AGARTALA,1435,GUWAHATI,1530,1234567,0
SpiceJet, SPJ,SG  264,AGARTALA,1900,DELHI,2235,1234567,1
SpiceJet, SPJ,SG  169,AGARTALA,1435,DELHI,1845,1234567,1
